"location","time","solar","power","surplus","demand","insolation","temperature","count_solar","count_power","count_surplus"
valor00001,1626715800000,,0,0,,,,,17,17
valor00001,1626717600000,,0,0,,,,,30,30
valor00001,1626719400000,,0,0,,,,,30,30
valor00001,1626721200000,,0,0,,,,,30,30
valor00001,1626723000000,,0,0,,,,,30,30
valor00001,1626724800000,,0,0,,,,,30,30
valor00001,1626726600000,,0,0,,,,,30,30
valor00001,1626728400000,,0,0,,,,,30,30
valor00001,1626730200000,,0,0,,,,,30,30
valor00001,1626732000000,,0,0,,,,,30,30
valor00001,1626733800000,,0,0,,,,,30,30
valor00001,1626735600000,,0,0,,,,,30,30
valor00001,1626737400000,,0,0,,,,,30,30
valor00001,1626739200000,,0,0,,,,,30,30
valor00001,1626741000000,,0,0,,,,,30,30
valor00001,1626742800000,,0,0,,,,,30,30
valor00001,1626744600000,,0,0,,,,,30,30
valor00001,1626746400000,,0,0,,,,,30,30
valor00001,1626748200000,,0,0,,,,,30,30
valor00001,1626750000000,,0,0,,,,,30,30
valor00001,1626751800000,,0,0,,,,,30,30
valor00001,1626753600000,,0,0,,,,,30,30
valor00001,1626755400000,,0,0,,,,,30,30
valor00001,1626757200000,,0,0,,,,,30,30
valor00001,1626759000000,,0,0,,,,,30,30
valor00001,1626760800000,,0,0,,,,,30,30
valor00001,1626762600000,,0,0,,,,,30,30
valor00001,1626764400000,,0,0,,,,,30,30
valor00001,1626766200000,,0,0,,,,,30,30
valor00001,1626768000000,,0,0,,,,,30,30
valor00001,1626769800000,,0,0,,,,,30,30
valor00001,1626771600000,,0,0,,,,,30,30
valor00001,1626773400000,,0,0,,,,,30,30
valor00001,1626775200000,,0,0,,,,,30,30
valor00001,1626777000000,,0,0,,,,,30,30
valor00001,1626778800000,,0,0,,,,,30,30
valor00001,1626780600000,,0,0,,,,,30,30
valor00001,1626782400000,,0,0,,,,,30,30
valor00001,1626784200000,,0,0,,,,,30,30
valor00001,1626786000000,,0,0,,,,,30,30
valor00001,1626787800000,,0,0,,,,,30,30
valor00001,1626789600000,,0,0,,,,,30,30
valor00001,1626791400000,,0,0,,,,,30,30
valor00001,1626793200000,,0,0,,,,,30,30
valor00001,1626795000000,,0,0,,,,,30,30
valor00001,1626796800000,,0,0,,,,,30,30
valor00001,1626798600000,,0,0,,,,,30,30
valor00001,1626800400000,,0,0,,,,,30,30
valor00001,1626802200000,,0,0,,,,,30,30
valor00001,1626804000000,,0,0,,,,,30,30
valor00001,1626805800000,,0,0,,,,,30,30
valor00001,1626807600000,,0,0,,,,,30,30
valor00001,1626809400000,,0,0,,,,,30,30
valor00001,1626811200000,,0,0,,,,,30,30
valor00001,1626813000000,,0,0,,,,,30,30
valor00001,1626814800000,,0,0,,,,,30,30
valor00001,1626816600000,,0,0,,,,,30,30
valor00001,1626818400000,,0,0,,,,,30,30
valor00001,1626820200000,,0,0,,,,,30,30
valor00001,1626822000000,,0,0,,,,,30,30
valor00001,1626823800000,,0,0,,,,,30,30
valor00001,1626825600000,,0,0,,,,,30,30
valor00001,1626827400000,,0,0,,,,,30,30
valor00001,1626829200000,,0,0,,,,,30,30
valor00001,1626831000000,,0,0,,,,,30,30
valor00001,1626832800000,,0,0,,,,,30,30
valor00001,1626834600000,,0,0,,,,,30,30
valor00001,1626836400000,,0,0,,,,,30,30
valor00001,1626838200000,,0,0,,,,,30,30
valor00001,1626840000000,,0,0,,,,,30,30
valor00001,1626841800000,,0,0,,,,,30,30
valor00001,1626843600000,,0,0,,,,,30,30
valor00001,1626845400000,,0,0,,,,,30,30
valor00001,1626847200000,,0,0,,,,,30,30
valor00001,1626849000000,,0,0,,,,,30,30
valor00001,1626850800000,,0,0,,,,,30,30
valor00001,1626852600000,,0,0,,,,,30,30
valor00001,1626854400000,,0,0,,,,,30,30
valor00001,1626856200000,,0,0,,,,,30,30
valor00001,1626858000000,,0,0,,,,,30,30
valor00001,1626859800000,,0,0,,,,,30,30
valor00001,1626861600000,,0,0,,,,,30,30
valor00001,1626863400000,,0,0,,,,,30,30
valor00001,1626865200000,,0,0,,,,,30,30
valor00001,1626867000000,,0,0,,,,,30,30
valor00001,1626868800000,,0,0,,,,,30,30
valor00001,1626870600000,,0,0,,,,,30,30
valor00001,1626872400000,,0,0,,,,,30,30
valor00001,1626874200000,,0,0,,,,,30,30
valor00001,1626876000000,,0,0,,,,,30,30
valor00001,1626877800000,,0,0,,,,,30,30
valor00001,1626879600000,,0,0,,,,,30,30
valor00001,1626881400000,,0,0,,,,,30,30
valor00001,1626883200000,,0,0,,,,,30,30
valor00001,1626885000000,,0,0,,,,,8,8
valor00001,1626892200000,,0,0,,,,,15,15
valor00001,1626894000000,,0,0,,,,,30,30
valor00001,1626895800000,,0,0,,,,,30,30
valor00001,1626897600000,,0,0,,,,,27,27
valor00001,1626899400000,,0,0,,,,,30,30
valor00001,1626901200000,,0,0,,,,,30,30
valor00001,1626903000000,,0,0,,,,,30,30
valor00001,1626904800000,,0,0,,,,,30,30
valor00001,1626906600000,,0,0,,,,,30,30
valor00001,1626908400000,,0,0,,,,,30,30
valor00001,1626910200000,,0,0,,,,,30,30
valor00001,1626912000000,,0,0,,,,,30,30
valor00001,1626913800000,,0,0,,,,,30,30
valor00001,1626915600000,,0,0,,,,,30,30
valor00001,1626917400000,,0,0,,,,,30,30
valor00001,1626919200000,,0,0,,,,,30,30
valor00001,1626921000000,,0,0,,,,,30,30
valor00001,1626922800000,,0,0,,,,,30,30
valor00001,1626924600000,,0,0,,,,,30,30
valor00001,1626926400000,,0,0,,,,,30,30
valor00001,1626928200000,,0,0,,,,,30,30
valor00001,1626930000000,,0,0,,,,,30,30
valor00001,1626931800000,,0,0,,,,,30,30
valor00001,1626933600000,,0,0,,,,,30,30
valor00001,1626935400000,,0,0,,,,,30,30
valor00001,1626937200000,,0,0,,,,,30,30
valor00001,1626939000000,,0,0,,,,,30,30
valor00001,1626940800000,,0,0,,,,,30,30
valor00001,1626942600000,,0,0,,,,,30,30
valor00001,1626944400000,,0,0,,,,,30,30
valor00001,1626946200000,,0,0,,,,,30,30
valor00001,1626948000000,,0,0,,,,,30,30
valor00001,1626949800000,,0,0,,,,,30,30
valor00001,1626951600000,,0,0,,,,,30,30
valor00001,1626953400000,,0,0,,,,,30,30
valor00001,1626955200000,,0,0,,,,,30,30
valor00001,1626957000000,,0,0,,,,,30,30
valor00001,1626958800000,,0,0,,,,,30,30
valor00001,1626960600000,,0,0,,,,,30,30
valor00001,1626962400000,,0,0,,,,,30,30
valor00001,1626964200000,,0,0,,,,,30,30
valor00001,1626966000000,,0,0,,,,,30,30
valor00001,1626967800000,,0,0,,,,,30,30
valor00001,1626969600000,,0,0,,,,,30,30
valor00001,1626971400000,,0,0,,,,,30,30
valor00001,1626973200000,,0,0,,,,,30,30
valor00001,1626975000000,,0,0,,,,,30,30
valor00001,1626976800000,,0,0,,,,,30,30
valor00001,1626978600000,,0,0,,,,,30,30
valor00001,1626980400000,,0,0,,,,,30,30
valor00001,1626982200000,,0,0,,,,,30,30
valor00001,1626984000000,,0,0,,,,,30,30
valor00001,1626985800000,,0,0,,,,,30,30
valor00001,1626987600000,,0,0,,,,,30,30
valor00001,1626989400000,,0,0,,,,,30,30
valor00001,1626991200000,,0,0,,,,,30,30
valor00001,1626993000000,,0,0,,,,,30,30
valor00001,1626994800000,,0,0,,,,,30,30
valor00001,1626996600000,,0,0,,,,,30,30
valor00001,1626998400000,,0,0,,,,,30,30
valor00001,1627000200000,,0,0,,,,,30,30
valor00001,1627002000000,,0,0,,,,,30,30
valor00001,1627003800000,,0,0,,,,,30,30
valor00001,1627005600000,,0,0,,,,,30,30
valor00001,1627007400000,,0,0,,,,,30,30
valor00001,1627009200000,,0,0,,,,,30,30
valor00001,1627011000000,,0,0,,,,,30,30
valor00001,1627012800000,,0,0,,,,,30,30
valor00001,1627014600000,,0,0,,,,,30,30
valor00001,1627016400000,,0,0,,,,,30,30
valor00001,1627018200000,,0,0,,,,,30,30
valor00001,1627020000000,,0,0,,,,,30,30
valor00001,1627021800000,,0,0,,,,,30,30
valor00001,1627023600000,,0,0,,,,,30,30
valor00001,1627025400000,,0,0,,,,,30,30
valor00001,1627027200000,,0,0,,,,,30,30
valor00001,1627029000000,,0,0,,,,,30,30
valor00001,1627030800000,,0,0,,,,,30,30
valor00001,1627032600000,,0,0,,,,,30,30
valor00001,1627034400000,,0,0,,,,,30,30
valor00001,1627036200000,,0,0,,,,,30,30
valor00001,1627038000000,,0,0,,,,,30,30
valor00001,1627039800000,,0,0,,,,,30,30
valor00001,1627041600000,,0,0,,,,,30,30
valor00001,1627043400000,,0,0,,,,,30,30
valor00001,1627045200000,,0,0,,,,,30,30
valor00001,1627047000000,,0,0,,,,,30,30
valor00001,1627048800000,,0,0,,,,,30,30
valor00001,1627050600000,,0,0,,,,,30,30
valor00001,1627052400000,,0,0,,,,,30,30
valor00001,1627054200000,,0,0,,,,,30,30
valor00001,1627056000000,,0,0,,,,,30,30
valor00001,1627057800000,,0,0,,,,,30,30
valor00001,1627059600000,,0,0,,,,,30,30
valor00001,1627061400000,,0,0,,,,,30,30
valor00001,1627063200000,,0,0,,,,,30,30
valor00001,1627065000000,,0,0,,,,,30,30
valor00001,1627066800000,,0,0,,,,,30,30
valor00001,1627068600000,,0,0,,,,,30,30
valor00001,1627070400000,,0,0,,,,,30,30
valor00001,1627072200000,,0,0,,,,,30,30
valor00001,1627074000000,,0,0,,,,,30,30
valor00001,1627075800000,,0,0,,,,,30,30
valor00001,1627077600000,,0,0,,,,,30,30
valor00001,1627079400000,,0,0,,,,,30,30
valor00001,1627081200000,,0,0,,,,,30,30
valor00001,1627083000000,,0,0,,,,,30,30
valor00001,1627084800000,,0,0,,,,,30,30
valor00001,1627086600000,,0,0,,,,,30,30
valor00001,1627088400000,,0,0,,,,,30,30
valor00001,1627090200000,,0,0,,,,,30,30
valor00001,1627092000000,,0,0,,,,,30,30
valor00001,1627093800000,,0,0,,,,,30,30
valor00001,1627095600000,,0,0,,,,,30,30
valor00001,1627097400000,,0,0,,,,,30,30
valor00001,1627099200000,,0,0,,,,,30,30
valor00001,1627101000000,,0,0,,,,,30,30
valor00001,1627102800000,,0,0,,,,,30,30
valor00001,1627104600000,,0,0,,,,,30,30
valor00001,1627106400000,,0,0,,,,,30,30
valor00001,1627108200000,,0,0,,,,,30,30
valor00001,1627110000000,,0,0,,,,,30,30
valor00001,1627111800000,,0,0,,,,,30,30
valor00001,1627113600000,,0,0,,,,,30,30
valor00001,1627115400000,,0,0,,,,,30,30
valor00001,1627117200000,,0,0,,,,,30,30
valor00001,1627119000000,,0,0,,,,,30,30
valor00001,1627120800000,,0,0,,,,,30,30
valor00001,1627122600000,,0,0,,,,,30,30
valor00001,1627124400000,,0,0,,,,,30,30
valor00001,1627126200000,,0,0,,,,,30,30
valor00001,1627128000000,,0,0,,,,,30,30
valor00001,1627129800000,,0,0,,,,,30,30
valor00001,1627131600000,,0,0,,,,,30,30
valor00001,1627133400000,,0,0,,,,,30,30
valor00001,1627135200000,,0,0,,,,,30,30
valor00001,1627137000000,,0,0,,,,,30,30
valor00001,1627138800000,,0,0,,,,,30,30
valor00001,1627140600000,,0,0,,,,,30,30
valor00001,1627142400000,,0,0,,,,,30,30
valor00001,1627144200000,,0,0,,,,,30,30
valor00001,1627146000000,,0,0,,,,,30,30
valor00001,1627147800000,,0,0,,,,,30,30
valor00001,1627149600000,,0,0,,,,,30,30
valor00001,1627151400000,,0,0,,,,,30,30
valor00001,1627153200000,,0,0,,,,,30,30
valor00001,1627155000000,,0,0,,,,,30,30
valor00001,1627156800000,,0,0,,,,,30,30
valor00001,1627158600000,,0,0,,,,,30,30
valor00001,1627160400000,,0,0,,,,,30,30
valor00001,1627162200000,,0,0,,,,,30,30
valor00001,1627164000000,,0,0,,,,,30,30
valor00001,1627165800000,,0,0,,,,,30,30
valor00001,1627167600000,,0,0,,,,,30,30
valor00001,1627169400000,,0,0,,,,,30,30
valor00001,1627171200000,,0,0,,,,,30,30
valor00001,1627173000000,,0,0,,,,,30,30
valor00001,1627174800000,,0,0,,,,,30,30
valor00001,1627176600000,,0,0,,,,,30,30
valor00001,1627178400000,,0,0,,,,,30,30
valor00001,1627180200000,,0,0,,,,,30,30
valor00001,1627182000000,,0,0,,,,,30,30
valor00001,1627183800000,,0,0,,,,,30,30
valor00001,1627185600000,,0,0,,,,,30,30
valor00001,1627187400000,,0,0,,,,,30,30
valor00001,1627189200000,,0,0,,,,,30,30
valor00001,1627191000000,,0,0,,,,,30,30
valor00001,1627192800000,,0,0,,,,,30,30
valor00001,1627194600000,,0,0,,,,,30,30
valor00001,1627196400000,,0,0,,,,,30,30
valor00001,1627198200000,,0,0,,,,,30,30
valor00001,1627200000000,,0,0,,,,,30,30
valor00001,1627201800000,,0,0,,,,,30,30
valor00001,1627203600000,,0,0,,,,,30,30
valor00001,1627205400000,,0,0,,,,,30,30
valor00001,1627207200000,,0,0,,,,,30,30
valor00001,1627209000000,,0,0,,,,,30,30
valor00001,1627210800000,,0,0,,,,,30,30
valor00001,1627212600000,,0,0,,,,,30,30
valor00001,1627214400000,,0,0,,,,,30,30
valor00001,1627216200000,,0,0,,,,,30,30
valor00001,1627218000000,,0,0,,,,,30,30
valor00001,1627219800000,,0,0,,,,,30,30
valor00001,1627221600000,,0,0,,,,,30,30
valor00001,1627223400000,,0,0,,,,,30,30
valor00001,1627225200000,,0,0,,,,,30,30
valor00001,1627227000000,,0,0,,,,,30,30
valor00001,1627228800000,,0,0,,,,,30,30
valor00001,1627230600000,,0,0,,,,,30,30
valor00001,1627232400000,,0,0,,,,,30,30
valor00001,1627234200000,,0,0,,,,,30,30
valor00001,1627236000000,,0,0,,,,,30,30
valor00001,1627237800000,,0,0,,,,,30,30
valor00001,1627239600000,,0,0,,,,,30,30
valor00001,1627241400000,,0,0,,,,,30,30
valor00001,1627243200000,,0,0,,,,,30,30
valor00001,1627245000000,,0,0,,,,,30,30
valor00001,1627246800000,,0,0,,,,,30,30
valor00001,1627248600000,,0,0,,,,,30,30
valor00001,1627250400000,,0,0,,,,,30,30
valor00001,1627252200000,,0,0,,,,,30,30
valor00001,1627254000000,,0,0,,,,,30,30
valor00001,1627255800000,,0,0,,,,,30,30
valor00001,1627257600000,,0,0,,,,,30,30
valor00001,1627259400000,,0,0,,,,,30,30
valor00001,1627261200000,,0,0,,,,,30,30
valor00001,1627263000000,,0,0,,,,,30,30
valor00001,1627264800000,,0,0,,,,,30,30
valor00001,1627266600000,,0,0,,,,,30,30
valor00001,1627268400000,,0,0,,,,,30,30
valor00001,1627270200000,,0,0,,,,,30,30
valor00001,1627272000000,,0,0,,,,,30,30
valor00001,1627273800000,,0,0,,,,,30,30
valor00001,1627275600000,,0,0,,,,,30,30
valor00001,1627277400000,,0,0,,,,,30,30
valor00001,1627279200000,,0,0,,,,,30,30
valor00001,1627281000000,,0,0,,,,,30,30
valor00001,1627282800000,,0,0,,,,,30,30
valor00001,1627284600000,,0,0,,,,,30,30
valor00001,1627286400000,,0,0,,,,,30,30
valor00001,1627288200000,,0,0,,,,,30,30
valor00001,1627290000000,,0,0,,,,,30,30
valor00001,1627291800000,,0,0,,,,,30,30
valor00001,1627293600000,,0,0,,,,,30,30
valor00001,1627295400000,,0,0,,,,,30,30
valor00001,1627297200000,,0,0,,,,,30,30
valor00001,1627299000000,,0,0,,,,,30,30
valor00001,1627300800000,,0,0,,,,,16,16
valor00001,1627306200000,,3.013,0,,,,,18,18
valor00001,1627308000000,,8.33,0,,,,,29,30
valor00001,1627309800000,,4.856,0,,,,,30,30
valor00001,1627311600000,,7.196,0,,,,,30,30
valor00001,1627313400000,,1.946,0,,,,,13,13
valor00001,1630675800000,,0,0,,,,,19,19
valor00001,1630677600000,0,0,0,0,,,1,30,30
valor00001,1630679400000,0,0,0,0,,,30,30,30
valor00001,1630681200000,0,0,0,0,,,30,30,30
valor00001,1630683000000,0,0,0,0,,,30,30,30
valor00001,1630684800000,0,0,0,0,,,30,30,30
valor00001,1630686600000,0,0,0,0,,,30,30,30
valor00001,1630688400000,0,0,0,0,,,30,30,30
valor00001,1630690200000,0,0,0,0,,,30,30,30
valor00001,1630692000000,0,0,0,0,,,30,30,30
valor00001,1630693800000,0,0,0,0,,,30,30,30
valor00001,1630695600000,0,0,0,0,,,30,30,30
valor00001,1630697400000,0,0,0,0,,,30,30,30
valor00001,1630699200000,0,0,0,0,,,30,30,30
valor00001,1630701000000,0,0,0,0,,,30,30,30
valor00001,1630702800000,0,0,0,0,,,30,30,30
valor00001,1630704600000,0,0,0,0,,,30,30,30
valor00001,1630706400000,0,0,0,0,,,30,30,30
valor00001,1630708200000,0,0,0,0,,,30,30,30
valor00001,1630710000000,0,0,0,0,,,30,30,30
valor00001,1630711800000,0,0,0,0,,,30,30,30
valor00001,1630713600000,0,0,0,0,,,30,30,30
valor00001,1630715400000,0,0,0,0,,,30,30,30
valor00001,1630717200000,0,0,0,0,,,30,30,30
valor00001,1630719000000,0,0,0,0,,,30,30,30
valor00001,1630720800000,0,0,0,0,,,30,30,30
valor00001,1630722600000,0,0,0,0,,,30,30,30
valor00001,1630724400000,0,0,0,0,,,30,30,30
valor00001,1630726200000,0,0,0,0,,,30,30,30
valor00001,1630728000000,0,0,0,0,,,30,30,30
valor00001,1630729800000,0,0,0,0,,,30,30,30
valor00001,1630731600000,0,0,0,0,,,30,30,30
valor00001,1630733400000,0,0,0,0,,,30,30,30
valor00001,1630735200000,0,0,0,0,,,30,30,30
valor00001,1630737000000,0,0,0,0,,,30,30,30
valor00001,1630738800000,0,0,0,0,,,30,30,30
valor00001,1630740600000,0,0,0,0,,,30,30,30
valor00001,1630742400000,0,0,0,0,,,30,30,30
valor00001,1630744200000,0,0,0,0,,,30,30,30
valor00001,1630746000000,0,0,0,0,,,30,30,30
valor00001,1630747800000,0,0,0,0,,,30,30,30
valor00001,1630749600000,0,0,0,0,,,30,30,30
valor00001,1630751400000,0,0,0,0,,,30,30,30
valor00001,1630753200000,0,0,0,0,,,30,30,30
valor00001,1630755000000,0,0,0,0,,,30,30,30
valor00001,1630756800000,0,0,0,0,,,30,30,30
valor00001,1630758600000,0,0,0,0,,,30,30,30
valor00001,1630760400000,0,0,0,0,,,30,30,30
valor00001,1630762200000,0,0,0,0,,,30,30,30
valor00001,1630764000000,0,0,0,0,,,30,30,30
valor00001,1630765800000,0,0,0,0,,,30,30,30
valor00001,1630767600000,0,0,0,0,,,30,30,30
valor00001,1630769400000,0,0,0,0,,,30,30,30
valor00001,1630771200000,0,0,0,0,,,30,30,30
valor00001,1630773000000,0,0,0,0,,,30,30,30
valor00001,1630774800000,0,0,0,0,,,30,30,30
valor00001,1630776600000,0,0,0,0,,,30,30,30
valor00001,1630778400000,0,0,0,0,,,30,30,30
valor00001,1630780200000,0,0,0,0,,,30,30,30
valor00001,1630782000000,0,0,0,0,,,30,30,30
valor00001,1630783800000,0,0,0,0,,,30,30,30
valor00001,1630785600000,0,0,0,0,,,30,30,30
valor00001,1630787400000,0,0,0,0,,,30,30,30
valor00001,1630789200000,0,0,0,0,,,30,30,30
valor00001,1630791000000,0,0,0,0,,,30,30,30
valor00001,1630792800000,0,0,0,0,,,30,30,30
valor00001,1630794600000,0,0,0,0,,,30,30,30
valor00001,1630796400000,0,0,0,0,,,30,30,30
valor00001,1630798200000,0,0,0,0,,,30,30,30
valor00001,1630800000000,0,0,0,0,,,30,30,30
valor00001,1630801800000,0,0,0,0,,,30,30,30
valor00001,1630803600000,0,0,0,0,,,30,30,30
valor00001,1630805400000,0,0,0,0,,,30,30,30
valor00001,1630807200000,0,0,0,0,,,30,30,30
valor00001,1630809000000,0,0,0,0,,,30,30,30
valor00001,1630810800000,0,0,0,0,,,30,30,30
valor00001,1630812600000,0,0,0,0,,,30,30,30
valor00001,1630814400000,0,0,0,0,,,30,30,30
valor00001,1630816200000,0,0,0,0,,,30,30,30
valor00001,1630818000000,0,0,0,0,,,30,30,30
valor00001,1630819800000,0,0,0,0,,,30,30,30
valor00001,1630821600000,0,0,0,0,,,30,30,30
valor00001,1630823400000,0,0,0,0,,,30,30,30
valor00001,1630825200000,0,0,0,0,,,29,29,29
valor00001,1630827000000,0,0,0,0,,,30,30,30
valor00001,1630828800000,0,0,0,0,,,30,30,30
valor00001,1630830600000,0,0,0,0,,,30,30,30
valor00001,1630832400000,0,0,0,0,,,30,30,30
valor00001,1630834200000,0,0,0,0,,,30,30,30
valor00001,1630836000000,0,0,0,0,,,30,30,30
valor00001,1630837800000,0,0,0,0,,,30,30,30
valor00001,1630839600000,0,0,0,0,,,30,30,30
valor00001,1630841400000,0,0,0,0,,,30,30,30
valor00001,1630843200000,0,0,0,0,,,30,30,30
valor00001,1630845000000,0,0,0,0,,,30,30,30
valor00001,1630846800000,0,0,0,0,,,30,30,30
valor00001,1630848600000,0,0,0,0,,,30,30,30
valor00001,1630850400000,0,0,0,0,,,30,30,30
valor00001,1630852200000,0,0,0,0,,,30,30,30
valor00001,1630854000000,0,0,0,0,,,30,30,30
valor00001,1630855800000,0,0,0,0,,,30,30,30
valor00001,1630857600000,0,0,0,0,,,30,30,30
valor00001,1630859400000,0,0,0,0,,,30,30,30
valor00001,1630861200000,0,0,0,0,,,30,30,30
valor00001,1630863000000,0,0,0,0,,,30,30,30
valor00001,1630864800000,0,0,0,0,,,30,30,30
valor00001,1630866600000,0,0,0,0,,,30,30,30
valor00001,1630868400000,0,0,0,0,,,30,30,30
valor00001,1630870200000,0,0,0,0,,,30,30,30
valor00001,1630872000000,0,0,0,0,,,30,30,30
valor00001,1630873800000,0,0,0,0,,,30,30,30
valor00001,1630875600000,0,0,0,0,,,30,30,30
valor00001,1630877400000,0,0,0,0,,,30,30,30
valor00001,1630879200000,0,0,0,0,,,30,30,30
valor00001,1630881000000,0,0,0,0,,,30,30,30
valor00001,1630882800000,0,0,0,0,,,30,30,30
valor00001,1630884600000,0,0,0,0,,,30,30,30
valor00001,1630886400000,0,0,0,0,,,30,30,30
valor00001,1630888200000,0,0,0,0,,,30,30,30
valor00001,1630890000000,0,0,0,0,,,30,30,30
valor00001,1630891800000,0,0,0,0,,,30,30,30
valor00001,1630893600000,0,0,0,0,,,30,30,30
valor00001,1630895400000,0,0,0,0,,,30,30,30
valor00001,1630897200000,0,0,0,0,,,30,30,30
valor00001,1630899000000,0,0,0,0,,,30,30,30
valor00001,1630900800000,0,0,0,0,,,30,30,30
valor00001,1630902600000,0,0,0,0,,,30,30,30
valor00001,1630904400000,0,0,0,0,,,30,30,30
valor00001,1630906200000,0,0,0,0,,,30,30,30
valor00001,1630908000000,0,0,0,0,,,30,30,30
valor00001,1630909800000,0,0,0,0,,,30,30,30
valor00001,1630911600000,0,0,0,0,,,30,30,30
valor00001,1630913400000,0,0,0,0,,,30,30,30
valor00001,1630915200000,0,0,0,0,,,30,30,30
valor00001,1630917000000,0,0,0,0,,,30,30,30
valor00001,1630918800000,0,0,0,0,,,30,30,30
valor00001,1630920600000,0,0,0,0,,,30,30,30
valor00001,1630922400000,0,0,0,0,,,30,30,30
valor00001,1630924200000,0,0,0,0,,,30,30,30
valor00001,1630926000000,0,0,0,0,,,30,30,30
valor00001,1630927800000,0,0,0,0,,,30,30,30
valor00001,1630929600000,0,0,0,0,,,30,30,30
valor00001,1630931400000,0,0,0,0,,,30,30,30
valor00001,1630933200000,0,0,0,0,,,30,30,30
valor00001,1630935000000,0,0,0,0,,,30,30,30
valor00001,1630936800000,0,0,0,0,,,30,30,30
valor00001,1630938600000,0,0,0,0,,,30,30,30
valor00001,1630940400000,0,0,0,0,,,30,30,30
valor00001,1630942200000,0,0,0,0,,,30,30,30
valor00001,1630944000000,0,0,0,0,,,30,30,30
valor00001,1630945800000,0,0,0,0,,,30,30,30
valor00001,1630947600000,0,0,0,0,,,30,30,30
valor00001,1630949400000,0,0,0,0,,,30,30,30
valor00001,1630951200000,0,0,0,0,,,30,30,30
valor00001,1630953000000,0,0,0,0,,,30,30,30
valor00001,1630954800000,0,0,0,0,,,30,30,30
valor00001,1630956600000,0,0,0,0,,,30,30,30
valor00001,1630958400000,0,0,0,0,,,30,30,30
valor00001,1630960200000,0,0,0,0,,,30,30,30
valor00001,1630962000000,0,0,0,0,,,30,30,30
valor00001,1630963800000,0,0,0,0,,,30,30,30
valor00001,1630965600000,0,0,0,0,,,30,30,30
valor00001,1630967400000,0,0,0,0,,,30,30,30
valor00001,1630969200000,0,0,0,0,,,30,30,30
valor00001,1630971000000,0,0,0,0,,,30,30,30
valor00001,1630972800000,0,0,0,0,,,30,30,30
valor00001,1630974600000,0,0,0,0,,,30,30,30
valor00001,1630976400000,0,0,0,0,,,30,30,30
valor00001,1630978200000,0,0,0,0,,,30,30,30
valor00001,1630980000000,0,0,0,0,,,30,30,30
valor00001,1630981800000,0,0,0,0,,,30,30,30
valor00001,1630983600000,0,0,0,0,,,30,30,30
valor00001,1630985400000,0,0,0,0,,,30,30,30
valor00001,1630987200000,0,0,0,0,,,30,30,30
valor00001,1630989000000,0,0,0,0,,,30,30,30
valor00001,1630990800000,0,0,0,0,,,30,30,30
valor00001,1630992600000,0,0,0,0,,,30,30,30
valor00001,1630994400000,0,0,0,0,,,30,30,30
valor00001,1630996200000,0,0,0,0,,,30,30,30
valor00001,1630998000000,0,0,0,0,,,30,30,30
valor00001,1630999800000,0,0,0,0,,,30,30,30
valor00001,1631001600000,0,0,0,0,,,30,30,30
valor00001,1631003400000,0,0,0,0,,,30,30,30
valor00001,1631005200000,0,0,0,0,,,30,30,30
valor00001,1631007000000,0,0,0,0,,,30,30,30
valor00001,1631008800000,0,0,0,0,,,30,30,30
valor00001,1631010600000,0,0,0,0,,,30,30,30
valor00001,1631012400000,0,0,0,0,,,30,30,30
valor00001,1631014200000,0,0,0,0,,,30,30,30
valor00001,1631016000000,0,0,0,0,,,30,30,30
valor00001,1631017800000,0,0,0,0,,,30,30,30
valor00001,1631019600000,0,0,0,0,,,30,30,30
valor00001,1631021400000,0,0,0,0,,,30,30,30
valor00001,1631023200000,0,0,0,0,,,30,30,30
valor00001,1631025000000,0,0,0,0,,,30,30,30
valor00001,1631026800000,0,0,0,0,,,30,30,30
valor00001,1631028600000,0,0,0,0,,,30,30,30
valor00001,1631030400000,0,0,0,0,,,30,30,30
valor00001,1631032200000,0,0,0,0,,,30,30,30
valor00001,1631034000000,0,0,0,0,,,30,30,30
valor00001,1631035800000,0,0,0,0,,,30,30,30
valor00001,1631037600000,0,0,0,0,,,30,30,30
valor00001,1631039400000,0,0,0,0,,,30,30,30
valor00001,1631041200000,0,0,0,0,,,30,30,30
valor00001,1631043000000,0,0,0,0,,,30,30,30
valor00001,1631044800000,0,0,0,0,,,30,30,30
valor00001,1631046600000,0,0,0,0,,,30,30,30
valor00001,1631048400000,0,0,0,0,,,30,30,30
valor00001,1631050200000,0,0,0,0,,,30,30,30
valor00001,1631052000000,0,0,0,0,,,30,30,30
valor00001,1631053800000,0,0,0,0,,,30,30,30
valor00001,1631055600000,0,0,0,0,,,30,30,30
valor00001,1631057400000,0,0,0,0,,,30,30,30
valor00001,1631059200000,0,0,0,0,,,30,30,30
valor00001,1631061000000,0,0,0,0,,,30,30,30
valor00001,1631062800000,0,0,0,0,,,30,30,30
valor00001,1631064600000,0,0,0,0,,,30,30,30
valor00001,1631066400000,0,0,0,0,,,30,30,30
valor00001,1631068200000,0,0,0,0,,,30,30,30
valor00001,1631070000000,0,0,0,0,,,30,30,30
valor00001,1631071800000,0,0,0,0,,,30,30,30
valor00001,1631073600000,0,0,0,0,,,30,30,30
valor00001,1631075400000,0,0,0,0,,,30,30,30
valor00001,1631077200000,0,0,0,0,,,30,30,30
valor00001,1631079000000,0,0,0,0,,,30,30,30
