"location","time","solar","power","surplus","demand","insolation","temperature","count_solar","count_power","count_surplus"
yaoko00006,1622505600000,0,43.095,0,43.095,,,30,30,30
yaoko00006,1622507400000,0,43.653,0,43.653,,,30,30,30
yaoko00006,1622509200000,0,38.02,0,38.02,,,30,30,30
yaoko00006,1622511000000,0,1.28,0,1.28,,,1,1,1
yaoko00006,1622529000000,4.889,12.922,0,17.811,,,9,9,9
yaoko00006,1622530800000,24.556,52.308,0,76.864,,,30,30,30
yaoko00006,1622532600000,32.162,54.55,0,86.712,,,30,30,30
yaoko00006,1622534400000,38.247,45.061,0,83.308,,,30,30,30
yaoko00006,1622536200000,39.643,43.364,0,83.007,,,30,30,30
yaoko00006,1622538000000,42.41,45.927,0,88.337,,,30,30,30
yaoko00006,1622539800000,47.95,47.681,0,95.631,,,30,30,30
yaoko00006,1622541600000,48.973,40.505,0,89.478,,,30,30,30
yaoko00006,1622543400000,49.068,44.174,0,93.242,,,30,30,30
yaoko00006,1622545200000,41.146,51.202,0,92.348,,,30,30,30
yaoko00006,1622547000000,48.145,48.663,0,96.808,,,30,30,30
yaoko00006,1622548800000,38.852,53.306,0,92.158,,,30,30,30
yaoko00006,1622550600000,42.81,54.916,0,97.726,,,30,30,30
yaoko00006,1622552400000,46.094,43.413,0,89.507,,,30,30,30
yaoko00006,1622554200000,46.565,52.435,0,99,,,30,30,30
yaoko00006,1622556000000,27.423,68.449,0,95.872,,,30,30,30
yaoko00006,1622557800000,15.395,73.404,0,88.799,,,30,30,30
yaoko00006,1622559600000,15.134,73.747,0,88.881,,,30,30,30
yaoko00006,1622561400000,15.64,75.281,0,90.921,,,30,30,30
yaoko00006,1622563200000,10.614,77.242,0,87.856,,,30,30,30
yaoko00006,1622565000000,8.249,81.184,0,89.433,,,30,30,30
yaoko00006,1622566800000,3.623,84.081,0,87.704,,,30,30,30
yaoko00006,1622568600000,1.664,84.246,0,85.91,,,30,30,30
yaoko00006,1622570400000,0.251,80.914,0,81.165,,,30,30,30
yaoko00006,1622572200000,0.002,86.592,0,86.594,,,30,30,30
yaoko00006,1622574000000,0,75.443,0,75.443,,,30,30,30
yaoko00006,1622575800000,0,80.664,0,80.664,,,30,30,30
yaoko00006,1622577600000,0,77.355,0,77.355,,,30,30,30
yaoko00006,1622579400000,0,76.522,0,76.522,,,30,30,30
yaoko00006,1622581200000,0,73.573,0,73.573,,,30,30,30
yaoko00006,1622583000000,0,66.532,0,66.532,,,30,30,30
yaoko00006,1622584800000,0,47.128,0,47.128,,,30,30,30
yaoko00006,1622586600000,0,43.669,0,43.669,,,30,30,30
yaoko00006,1622588400000,0,41.038,0,41.038,,,30,30,30
yaoko00006,1622590200000,0,39.185,0,39.185,,,30,30,30
yaoko00006,1622592000000,0,38.111,0,38.111,,,30,30,30
yaoko00006,1622593800000,0,39.61,0,39.61,,,30,30,30
yaoko00006,1622595600000,0,37.025,0,37.025,,,30,30,30
yaoko00006,1622597400000,0,39.635,0,39.635,,,30,30,30
yaoko00006,1622599200000,0,36.914,0,36.914,,,30,30,30
yaoko00006,1622601000000,0,35.671,0,35.671,,,30,30,30
yaoko00006,1622602800000,0,37.558,0,37.558,,,30,30,30
yaoko00006,1622604600000,0,36.764,0,36.764,,,30,30,30
yaoko00006,1622606400000,0,37.997,0,37.997,,,30,30,30
yaoko00006,1622608200000,0.037,42.867,0,42.904,,,30,30,30
yaoko00006,1622610000000,1.565,36.895,0,38.46,,,30,30,30
yaoko00006,1622611800000,2.678,37.066,0,39.744,,,30,30,30
yaoko00006,1622613600000,2.894,53.158,0,56.052,,,30,30,30
yaoko00006,1622615400000,4.795,54.301,0,59.096,,,30,30,30
yaoko00006,1622617200000,5.548,60.049,0,65.597,,,30,30,30
yaoko00006,1622619000000,11.162,76.45,0,87.612,,,30,30,30
yaoko00006,1622620800000,14.614,67.215,0,81.829,,,30,30,30
yaoko00006,1622622600000,20.302,61.033,0,81.335,,,30,30,30
yaoko00006,1622624400000,28.443,61.104,0,89.547,,,30,30,30
yaoko00006,1622626200000,23.771,73.082,0,96.853,,,30,30,30
yaoko00006,1622628000000,24.212,61.45,0,85.662,,,30,30,30
yaoko00006,1622629800000,26.238,68.531,0,94.769,,,30,30,30
yaoko00006,1622631600000,30.241,59.241,0,89.482,,,30,30,30
yaoko00006,1622633400000,29.935,62.416,0,92.351,,,28,28,28
yaoko00006,1622635200000,28.032,67.586,0,95.618,,,30,30,30
yaoko00006,1622637000000,18.207,76.73,0,94.937,,,30,30,30
yaoko00006,1622638800000,22.329,67.971,0,90.3,,,30,30,30
yaoko00006,1622640600000,24.231,67.259,0,91.49,,,30,30,30
yaoko00006,1622642400000,24.167,65.202,0,89.369,,,30,30,30
yaoko00006,1622644200000,23.342,65.571,0,88.913,,,30,30,30
yaoko00006,1622646000000,21.982,69.02,0,91.002,,,30,30,30
yaoko00006,1622647800000,21.754,71.563,0,93.317,,,30,30,30
yaoko00006,1622649600000,20.699,68.559,0,89.258,,,30,30,30
yaoko00006,1622651400000,11.82,83.372,0,95.192,,,30,30,30
yaoko00006,1622653200000,8.856,80.048,0,88.904,,,30,30,30
yaoko00006,1622655000000,4.344,81.242,0,85.586,,,30,30,30
yaoko00006,1622656800000,2.167,80.085,0,82.252,,,30,30,30
yaoko00006,1622658600000,0.208,87.567,0,87.775,,,30,30,30
yaoko00006,1622660400000,0,82.166,0,82.166,,,30,30,30
yaoko00006,1622662200000,0,82.675,0,82.675,,,30,30,30
yaoko00006,1622664000000,0,75.562,0,75.562,,,30,30,30
yaoko00006,1622665800000,0,80.324,0,80.324,,,30,30,30
yaoko00006,1622667600000,0,76.831,0,76.831,,,30,30,30
yaoko00006,1622669400000,0,65.04,0,65.04,,,30,30,30
yaoko00006,1622671200000,0,44.54,0,44.54,,,30,30,30
yaoko00006,1622673000000,0,43.802,0,43.802,,,30,30,30
yaoko00006,1622674800000,0,40.621,0,40.621,,,30,30,30
yaoko00006,1622676600000,0,39.446,0,39.446,,,30,30,30
yaoko00006,1622678400000,0,38.256,0,38.256,,,30,30,30
yaoko00006,1622680200000,0,42.564,0,42.564,,,30,30,30
yaoko00006,1622682000000,0,38.882,0,38.882,,,30,30,30
yaoko00006,1622683800000,0,41.245,0,41.245,,,30,30,30
yaoko00006,1622685600000,0,40.886,0,40.886,,,30,30,30
yaoko00006,1622687400000,0,38.798,0,38.798,,,30,30,30
yaoko00006,1622689200000,0,38.699,0,38.699,,,30,30,30
yaoko00006,1622691000000,0,39.561,0,39.561,,,30,30,30
yaoko00006,1622692800000,0,39.041,0,39.041,,,30,30,30
yaoko00006,1622694600000,0.285,39.611,0,39.896,,,30,30,30
yaoko00006,1622696400000,2.335,37.56,0,39.895,,,30,30,30
yaoko00006,1622698200000,5.689,30.308,0,35.997,,,30,30,30
yaoko00006,1622700000000,6.828,36.215,0,43.043,,,30,30,30
yaoko00006,1622701800000,10.547,47.527,0,58.074,,,30,30,30
yaoko00006,1622703600000,18.423,54.94,0,73.363,,,30,30,30
yaoko00006,1622705400000,8.796,69.798,0,78.594,,,30,30,30
yaoko00006,1622707200000,12.438,71.615,0,84.053,,,30,30,30
yaoko00006,1622709000000,36.254,44.216,0,80.47,,,30,30,30
yaoko00006,1622710800000,38.702,51.029,0,89.731,,,30,30,30
yaoko00006,1622712600000,40.523,55.909,0,96.432,,,30,30,30
yaoko00006,1622714400000,42.536,50.715,0,93.251,,,30,30,30
yaoko00006,1622716200000,26.972,68.417,0,95.389,,,30,30,30
yaoko00006,1622718000000,35.397,57.612,0,93.009,,,30,30,30
yaoko00006,1622719800000,46.754,47.927,0,94.681,,,30,30,30
yaoko00006,1622721600000,44.129,56.179,0,100.308,,,30,30,30
yaoko00006,1622723400000,40.405,52.597,0,93.002,,,30,30,30
yaoko00006,1622725200000,40.982,49.319,0,90.301,,,30,30,30
yaoko00006,1622727000000,40.721,58.122,0,98.843,,,30,30,30
yaoko00006,1622728800000,25.314,66.867,0,92.181,,,30,30,30
yaoko00006,1622730600000,27.737,67.831,0,95.568,,,30,30,30
yaoko00006,1622732400000,17.637,74.538,0,92.175,,,30,30,30
yaoko00006,1622734200000,16.968,74.563,0,91.531,,,30,30,30
yaoko00006,1622736000000,12.657,78.239,0,90.896,,,30,30,30
yaoko00006,1622737800000,10.183,81.951,0,92.134,,,30,30,30
yaoko00006,1622739600000,5.569,85.864,0,91.433,,,30,30,30
yaoko00006,1622741400000,2.176,84.758,0,86.934,,,30,30,30
yaoko00006,1622743200000,0.607,86.785,0,87.392,,,30,30,30
yaoko00006,1622745000000,0.006,74.893,0,74.899,,,29,28,29
yaoko00006,1622746800000,0,76.736,0,76.736,,,30,30,30
yaoko00006,1622748600000,0,85.839,0,85.839,,,30,30,30
yaoko00006,1622750400000,0,82.409,0,82.409,,,30,30,30
yaoko00006,1622752200000,0,78.873,0,78.873,,,30,30,30
yaoko00006,1622754000000,0,77.65,0,77.65,,,30,30,30
yaoko00006,1622755800000,0,68.179,0,68.179,,,30,30,30
yaoko00006,1622757600000,0,49.164,0,49.164,,,30,30,30
yaoko00006,1622759400000,0,47.459,0,47.459,,,30,30,30
yaoko00006,1622761200000,0,44.644,0,44.644,,,30,30,30
yaoko00006,1622763000000,0,42.07,0,42.07,,,30,30,30
yaoko00006,1622764800000,0,39.425,0,39.425,,,30,30,30
yaoko00006,1622766600000,0,44.526,0,44.526,,,30,30,30
yaoko00006,1622768400000,0,40.086,0,40.086,,,30,30,30
yaoko00006,1622770200000,0,42.412,0,42.412,,,30,30,30
yaoko00006,1622772000000,0,38.948,0,38.948,,,30,30,30
yaoko00006,1622773800000,0,38.051,0,38.051,,,30,30,30
yaoko00006,1622775600000,0,38.585,0,38.585,,,30,30,30
yaoko00006,1622777400000,0,37.139,0,37.139,,,30,30,30
yaoko00006,1622779200000,0,37.916,0,37.916,,,30,30,30
yaoko00006,1622781000000,0,41.897,0,41.897,,,30,30,30
yaoko00006,1622782800000,0.001,44.222,0,44.223,,,30,30,30
yaoko00006,1622784600000,0.006,40.792,0,40.798,,,30,30,30
yaoko00006,1622786400000,0.201,48.779,0,48.98,,,30,30,30
yaoko00006,1622788200000,1.527,56.185,0,57.712,,,30,30,30
yaoko00006,1622790000000,3.372,72.896,0,76.268,,,30,30,30
yaoko00006,1622791800000,3.916,78.342,0,82.258,,,30,30,30
yaoko00006,1622793600000,4.177,77.627,0,81.804,,,30,30,30
yaoko00006,1622795400000,8.479,69.503,0,77.982,,,30,30,30
yaoko00006,1622797200000,9.942,79.798,0,89.74,,,30,30,30
yaoko00006,1622799000000,8.47,84.621,0,93.091,,,30,30,30
yaoko00006,1622800800000,6.982,82.457,0,89.439,,,30,30,30
yaoko00006,1622802600000,10.644,83.515,0,94.159,,,30,30,30
yaoko00006,1622804400000,8.666,81.288,0,89.954,,,30,30,30
yaoko00006,1622806200000,9.257,85.466,0,94.723,,,30,30,30
yaoko00006,1622808000000,8.349,81.112,0,89.461,,,30,30,30
yaoko00006,1622809800000,6.691,87.428,0,94.119,,,30,30,30
yaoko00006,1622811600000,5.398,79.658,0,85.056,,,30,30,30
yaoko00006,1622813400000,11.627,77.845,0,89.472,,,30,30,30
yaoko00006,1622815200000,14.689,72.654,0,87.343,,,30,30,30
yaoko00006,1622817000000,7.514,82.99,0,90.504,,,30,30,30
yaoko00006,1622818800000,5.7,81.957,0,87.657,,,30,30,30
yaoko00006,1622820600000,3.883,87.926,0,91.809,,,30,30,30
yaoko00006,1622822400000,3.686,86.386,0,90.072,,,30,30,30
yaoko00006,1622824200000,1.759,95.201,0,96.96,,,30,30,30
yaoko00006,1622826000000,0.264,94.488,0,94.752,,,30,30,30
yaoko00006,1622827800000,0.77,90.901,0,91.671,,,30,30,30
yaoko00006,1622829600000,0.167,87.892,0,88.059,,,30,30,30
yaoko00006,1622831400000,0.003,92.59,0,92.593,,,30,30,30
yaoko00006,1622833200000,0,84.232,0,84.232,,,30,30,30
yaoko00006,1622835000000,0,87.928,0,87.928,,,30,30,30
yaoko00006,1622836800000,0,80.062,0,80.062,,,30,30,30
yaoko00006,1622838600000,0,84.939,0,84.939,,,30,30,30
yaoko00006,1622840400000,0,81.035,0,81.035,,,30,30,30
yaoko00006,1622842200000,0,71.411,0,71.411,,,30,30,30
yaoko00006,1622844000000,0,53.998,0,53.998,,,30,30,30
yaoko00006,1622845800000,0,48.349,0,48.349,,,30,30,30
yaoko00006,1622847600000,0,46.206,0,46.206,,,30,30,30
yaoko00006,1622849400000,0,44.293,0,44.293,,,30,30,30
yaoko00006,1622851200000,0,39.85,0,39.85,,,30,30,30
yaoko00006,1622853000000,0,44.359,0,44.359,,,30,30,30
yaoko00006,1622854800000,0,38.464,0,38.464,,,30,30,30
yaoko00006,1622856600000,0,39.862,0,39.862,,,30,30,30
yaoko00006,1622858400000,0,39.814,0,39.814,,,30,30,30
yaoko00006,1622860200000,0,37.132,0,37.132,,,30,30,30
yaoko00006,1622862000000,0,38.105,0,38.105,,,30,30,30
yaoko00006,1622863800000,0,38.112,0,38.112,,,30,30,30
yaoko00006,1622865600000,0,37.532,0,37.532,,,30,30,30
yaoko00006,1622867400000,0.012,44.793,0,44.805,,,30,30,30
yaoko00006,1622869200000,1.798,39.937,0,41.735,,,30,30,30
yaoko00006,1622871000000,2.79,38.108,0,40.898,,,30,30,30
yaoko00006,1622872800000,7.95,42.863,0,50.813,,,30,30,30
yaoko00006,1622874600000,12.903,63.307,0,76.21,,,30,30,30
yaoko00006,1622876400000,14.528,66.671,0,81.199,,,30,30,30
yaoko00006,1622878200000,11.783,70.599,0,82.382,,,30,30,30
yaoko00006,1622880000000,2.381,79.705,0,82.086,,,30,30,30
yaoko00006,1622881800000,2.306,80.528,0,82.834,,,30,30,30
yaoko00006,1622883600000,3.668,88.925,0,92.593,,,30,30,30
yaoko00006,1622885400000,7.21,86.968,0,94.178,,,30,30,30
yaoko00006,1622887200000,10.094,76.911,0,87.005,,,30,30,30
yaoko00006,1622889000000,9.812,81.666,0,91.478,,,30,30,30
yaoko00006,1622890800000,25.045,67.32,0,92.365,,,30,30,30
yaoko00006,1622892600000,22.26,78.92,0,101.18,,,30,30,30
yaoko00006,1622894400000,27.214,67.446,0,94.66,,,30,30,30
yaoko00006,1622896200000,23.594,71.62,0,95.214,,,30,30,30
yaoko00006,1622898000000,18.35,73.178,0,91.528,,,30,30,30
yaoko00006,1622899800000,14.106,80.302,0,94.408,,,30,30,30
yaoko00006,1622901600000,19.104,74.238,0,93.342,,,30,30,30
yaoko00006,1622903400000,10.502,82.379,0,92.881,,,30,30,30
yaoko00006,1622905200000,4.89,86.379,0,91.269,,,30,30,30
yaoko00006,1622907000000,4.621,83.975,0,88.596,,,30,30,30
yaoko00006,1622908800000,4.36,87.105,0,91.465,,,30,30,30
yaoko00006,1622910600000,5.105,91.877,0,96.982,,,30,30,30
yaoko00006,1622912400000,5.376,87.017,0,92.393,,,30,30,30
yaoko00006,1622914200000,1.024,87.374,0,88.398,,,30,30,30
yaoko00006,1622916000000,0.168,91.957,0,92.125,,,30,30,30
yaoko00006,1622917800000,0.002,93.599,0,93.601,,,30,30,30
yaoko00006,1622919600000,0,78.275,0,78.275,,,30,30,30
yaoko00006,1622921400000,0,83.97,0,83.97,,,30,30,30
yaoko00006,1622923200000,0,79.459,0,79.459,,,30,30,30
yaoko00006,1622925000000,0,81.521,0,81.521,,,30,30,30
yaoko00006,1622926800000,0,78.23,0,78.23,,,30,30,30
yaoko00006,1622928600000,0,71.638,0,71.638,,,30,30,30
yaoko00006,1622930400000,0,52.156,0,52.156,,,30,30,30
yaoko00006,1622932200000,0,49.187,0,49.187,,,30,30,30
yaoko00006,1622934000000,0,43.02,0,43.02,,,30,30,30
yaoko00006,1622935800000,0,43.089,0,43.089,,,30,30,30
yaoko00006,1622937600000,0,39.934,0,39.934,,,30,30,30
yaoko00006,1622939400000,0,44.475,0,44.475,,,30,30,30
yaoko00006,1622941200000,0,41.222,0,41.222,,,30,30,30
yaoko00006,1622943000000,0,44.72,0,44.72,,,30,30,30
yaoko00006,1622944800000,0,42.74,0,42.74,,,30,30,30
yaoko00006,1622946600000,0,39.785,0,39.785,,,30,30,30
yaoko00006,1622948400000,0,37.258,0,37.258,,,30,30,30
yaoko00006,1622950200000,0,40.656,0,40.656,,,30,30,30
yaoko00006,1622952000000,0,39.644,0,39.644,,,30,30,30
yaoko00006,1622953800000,0,42.313,0,42.313,,,30,30,30
yaoko00006,1622955600000,0.17,41.949,0,42.119,,,30,30,30
yaoko00006,1622957400000,1.358,50.663,0,52.021,,,30,30,30
yaoko00006,1622959200000,3.494,65.511,0,69.005,,,30,30,30
yaoko00006,1622961000000,3.425,80.753,0,84.178,,,30,30,30
yaoko00006,1622962800000,3.398,71.225,0,74.623,,,30,30,30
yaoko00006,1622964600000,5.292,75.259,0,80.551,,,30,30,30
yaoko00006,1622966400000,4.907,78.819,0,83.726,,,30,30,30
yaoko00006,1622968200000,12.814,71.175,0,83.989,,,30,30,30
yaoko00006,1622970000000,15.207,73.259,0,88.466,,,30,30,30
yaoko00006,1622971800000,16.31,80.173,0,96.483,,,30,30,30
yaoko00006,1622973600000,19.682,75.295,0,94.977,,,30,30,30
yaoko00006,1622975400000,19.612,75.064,0,94.676,,,30,30,30
yaoko00006,1622977200000,20.968,75.743,0,96.711,,,30,30,30
yaoko00006,1622979000000,19.349,80.542,0,99.891,,,30,30,30
yaoko00006,1622980800000,12.546,81.636,0,94.182,,,30,30,30
yaoko00006,1622982600000,13.424,77.444,0,90.868,,,30,30,30
yaoko00006,1622984400000,22.56,65.093,0,87.653,,,30,30,30
yaoko00006,1622986200000,28.118,66.905,0,95.023,,,30,30,30
yaoko00006,1622988000000,19.881,72.576,0,92.457,,,30,30,30
yaoko00006,1622989800000,20.902,76.919,0,97.821,,,30,30,30
yaoko00006,1622991600000,18.969,75.392,0,94.361,,,30,30,30
yaoko00006,1622993400000,27.449,68.042,0,95.491,,,30,30,30
yaoko00006,1622995200000,20.316,71.97,0,92.286,,,30,30,30
yaoko00006,1622997000000,11.037,88.574,0,99.611,,,30,30,30
yaoko00006,1622998800000,6.605,85.412,0,92.017,,,30,30,30
yaoko00006,1623000600000,3.473,89.379,0,92.852,,,30,30,30
yaoko00006,1623002400000,0.798,91.884,0,92.682,,,30,30,30
yaoko00006,1623004200000,0.06,90.994,0,91.054,,,30,30,30
yaoko00006,1623006000000,0,84.216,0,84.216,,,30,30,30
yaoko00006,1623007800000,0,81.787,0,81.787,,,30,30,30
yaoko00006,1623009600000,0,78.166,0,78.166,,,30,30,30
yaoko00006,1623011400000,0,82.611,0,82.611,,,30,30,30
yaoko00006,1623013200000,0,75.751,0,75.751,,,30,30,30
yaoko00006,1623015000000,0,69.408,0,69.408,,,30,30,30
yaoko00006,1623016800000,0,48.759,0,48.759,,,30,30,30
yaoko00006,1623018600000,0,48.639,0,48.639,,,30,30,30
yaoko00006,1623020400000,0,42.104,0,42.104,,,30,30,30
yaoko00006,1623022200000,0,40.408,0,40.408,,,30,30,30
yaoko00006,1623024000000,0,39.198,0,39.198,,,30,30,30
yaoko00006,1623025800000,0,45.102,0,45.102,,,30,30,30
yaoko00006,1623027600000,0,41.936,0,41.936,,,30,30,30
yaoko00006,1623029400000,0,43.807,0,43.807,,,30,30,30
yaoko00006,1623031200000,0,42.042,0,42.042,,,30,30,30
yaoko00006,1623033000000,0,39.785,0,39.785,,,30,30,30
yaoko00006,1623034800000,0,38.141,0,38.141,,,30,30,30
yaoko00006,1623036600000,0,38.601,0,38.601,,,30,30,30
yaoko00006,1623038400000,0,37.638,0,37.638,,,30,30,30
yaoko00006,1623040200000,0.054,45.602,0,45.656,,,30,30,30
yaoko00006,1623042000000,0.307,40.614,0,40.921,,,30,30,30
yaoko00006,1623043800000,1.013,39.581,0,40.594,,,30,30,30
yaoko00006,1623045600000,3.137,45.566,0,48.703,,,30,30,30
yaoko00006,1623047400000,5.067,48.782,0,53.849,,,30,30,30
yaoko00006,1623049200000,9.906,68.108,0,78.014,,,30,30,30
yaoko00006,1623051000000,6.984,73.222,0,80.206,,,30,30,30
yaoko00006,1623052800000,8.783,79.662,0,88.445,,,30,30,30
yaoko00006,1623054600000,18.405,64.929,0,83.334,,,30,30,30
yaoko00006,1623056400000,18.511,76.672,0,95.183,,,30,30,30
yaoko00006,1623058200000,12.488,85.204,0,97.692,,,30,30,30
yaoko00006,1623060000000,12.906,76.85,0,89.756,,,30,30,30
yaoko00006,1623061800000,17.291,79.184,0,96.475,,,30,30,30
yaoko00006,1623063600000,14.248,82.721,0,96.969,,,30,30,30
yaoko00006,1623065400000,36.712,58.937,0,95.649,,,30,30,30
yaoko00006,1623067200000,46.382,52.155,0,98.537,,,30,30,30
yaoko00006,1623069000000,41.027,60.025,0,101.052,,,30,30,30
yaoko00006,1623070800000,31.742,59.42,0,91.162,,,30,30,30
yaoko00006,1623072600000,37.52,63.088,0,100.608,,,30,30,30
yaoko00006,1623074400000,31.35,71.567,0,102.917,,,30,30,30
yaoko00006,1623076200000,26.839,67.86,0,94.699,,,30,30,30
yaoko00006,1623078000000,24.95,70.34,0,95.29,,,30,30,30
yaoko00006,1623079800000,22.241,75.652,0,97.893,,,30,30,30
yaoko00006,1623081600000,14.056,79.316,0,93.372,,,30,30,30
yaoko00006,1623083400000,9.616,85.846,0,95.462,,,30,30,30
yaoko00006,1623085200000,6.817,87.639,0,94.456,,,30,30,30
yaoko00006,1623087000000,4.975,88.346,0,93.321,,,30,30,30
yaoko00006,1623088800000,1.388,91.782,0,93.17,,,30,30,30
yaoko00006,1623090600000,0.053,99.356,0,99.409,,,30,30,30
yaoko00006,1623092400000,0,87.789,0,87.789,,,30,30,30
yaoko00006,1623094200000,0,90.653,0,90.653,,,30,30,30
yaoko00006,1623096000000,0,81.516,0,81.516,,,30,30,30
yaoko00006,1623097800000,0,86.869,0,86.869,,,30,30,30
yaoko00006,1623099600000,0,78.762,0,78.762,,,30,30,30
yaoko00006,1623101400000,0,68.807,0,68.807,,,30,30,30
yaoko00006,1623103200000,0,55.566,0,55.566,,,30,30,30
yaoko00006,1623105000000,0,49.262,0,49.262,,,30,30,30
yaoko00006,1623106800000,0,43.984,0,43.984,,,30,30,30
yaoko00006,1623108600000,0,40.964,0,40.964,,,30,30,30
yaoko00006,1623110400000,0,41.602,0,41.602,,,30,30,30
yaoko00006,1623112200000,0,45.805,0,45.805,,,30,30,30
yaoko00006,1623114000000,0,41.061,0,41.061,,,30,30,30
yaoko00006,1623115800000,0,43.168,0,43.168,,,30,30,30
yaoko00006,1623117600000,0,43.062,0,43.062,,,30,30,30
yaoko00006,1623119400000,0,39.935,0,39.935,,,30,30,30
yaoko00006,1623121200000,0,38.375,0,38.375,,,30,30,30
yaoko00006,1623123000000,0,39.732,0,39.732,,,30,30,30
yaoko00006,1623124800000,0,36.42,0,36.42,,,30,30,30
yaoko00006,1623126600000,0.163,43.717,0,43.88,,,30,30,30
yaoko00006,1623128400000,1.805,39.813,0,41.618,,,30,30,30
yaoko00006,1623130200000,4.975,36.37,0,41.345,,,30,30,30
yaoko00006,1623132000000,8.931,41.483,0,50.414,,,30,30,30
yaoko00006,1623133800000,14.635,51.35,0,65.985,,,30,30,30
yaoko00006,1623135600000,21.559,51.651,0,73.21,,,30,30,30
yaoko00006,1623137400000,28.547,63.236,0,91.783,,,30,30,30
yaoko00006,1623139200000,31.439,60.656,0,92.095,,,30,30,30
yaoko00006,1623141000000,37.269,51.541,0,88.81,,,30,30,30
yaoko00006,1623142800000,38.662,55.247,0,93.909,,,30,30,30
yaoko00006,1623144600000,44.148,61.232,0,105.38,,,30,30,30
yaoko00006,1623146400000,46.094,54.245,0,100.339,,,30,30,30
yaoko00006,1623148200000,47.081,59.151,0,106.232,,,30,30,30
yaoko00006,1623150000000,45.393,62.81,0,108.203,,,30,30,30
yaoko00006,1623151800000,44.283,57.955,0,102.238,,,30,30,30
yaoko00006,1623153600000,43.716,57.207,0,100.923,,,30,30,30
yaoko00006,1623155400000,32.585,72.564,0,105.149,,,30,30,30
yaoko00006,1623157200000,9.974,87.769,0,97.743,,,30,30,30
yaoko00006,1623159000000,4.546,92.528,0,97.074,,,30,30,30
yaoko00006,1623160800000,2.462,95.679,0,98.141,,,30,30,30
yaoko00006,1623162600000,5.993,95.253,0,101.246,,,30,30,30
yaoko00006,1623164400000,7.5,86.514,0,94.014,,,30,30,30
yaoko00006,1623166200000,3.125,93.58,0,96.705,,,30,30,30
yaoko00006,1623168000000,1.355,88.2,0,89.555,,,30,30,30
yaoko00006,1623169800000,0.671,91.71,0,92.381,,,30,30,30
yaoko00006,1623171600000,0.426,96.133,0,96.559,,,30,30,30
yaoko00006,1623173400000,2.58,82.914,0,85.494,,,30,30,30
yaoko00006,1623175200000,1.101,90.925,0,92.026,,,30,30,30
yaoko00006,1623177000000,0.009,88.844,0,88.853,,,30,30,30
yaoko00006,1623178800000,0,80.52,0,80.52,,,30,30,30
yaoko00006,1623180600000,0,84.205,0,84.205,,,30,30,30
yaoko00006,1623182400000,0,79.013,0,79.013,,,30,30,30
yaoko00006,1623184200000,0,78.412,0,78.412,,,30,30,30
yaoko00006,1623186000000,0,77.394,0,77.394,,,30,30,30
yaoko00006,1623187800000,0,66.777,0,66.777,,,30,30,30
yaoko00006,1623189600000,0,50.44,0,50.44,,,30,30,30
yaoko00006,1623191400000,0,47.411,0,47.411,,,30,30,30
yaoko00006,1623193200000,0,43.908,0,43.908,,,30,30,30
yaoko00006,1623195000000,0,41.988,0,41.988,,,30,30,30
yaoko00006,1623196800000,0,39.334,0,39.334,,,30,30,30
yaoko00006,1623198600000,0,44.7,0,44.7,,,30,30,30
yaoko00006,1623200400000,0,41.281,0,41.281,,,30,30,30
yaoko00006,1623202200000,0,43.966,0,43.966,,,30,30,30
yaoko00006,1623204000000,0,39.849,0,39.849,,,30,30,30
yaoko00006,1623205800000,0,40.25,0,40.25,,,30,30,30
yaoko00006,1623207600000,0,37.787,0,37.787,,,30,30,30
yaoko00006,1623209400000,0,38.699,0,38.699,,,30,30,30
yaoko00006,1623211200000,0,38.311,0,38.311,,,30,30,30
yaoko00006,1623213000000,0.284,42.371,0,42.655,,,30,30,30
yaoko00006,1623214800000,2.24,37.416,0,39.656,,,30,30,30
yaoko00006,1623216600000,5.624,33.43,0,39.054,,,30,30,30
yaoko00006,1623218400000,10.013,43.862,0,53.875,,,30,30,30
yaoko00006,1623220200000,16.154,41.18,0,57.334,,,30,30,30
yaoko00006,1623222000000,23.503,53.344,0,76.847,,,30,30,30
yaoko00006,1623223800000,30.01,56.277,0,86.287,,,30,30,30
yaoko00006,1623225600000,35.082,54.971,0,90.053,,,30,30,30
yaoko00006,1623227400000,39.705,46.986,0,86.691,,,30,30,30
yaoko00006,1623229200000,43.918,56.94,0,100.858,,,30,30,30
yaoko00006,1623231000000,46.909,55.703,0,102.612,,,30,30,30
yaoko00006,1623232800000,48.244,53.41,0,101.654,,,30,30,30
yaoko00006,1623234600000,48.737,58.184,0,106.921,,,30,30,30
yaoko00006,1623236400000,48.855,57.717,0,106.572,,,30,30,30
yaoko00006,1623238200000,48.85,50.831,0,99.681,,,30,30,30
yaoko00006,1623240000000,48.848,56.667,0,105.515,,,30,30,30
yaoko00006,1623241800000,48.662,57.004,0,105.666,,,30,30,30
yaoko00006,1623243600000,47.85,49.123,0,96.973,,,30,30,30
yaoko00006,1623245400000,45.403,59.405,0,104.808,,,30,30,30
yaoko00006,1623247200000,41.41,59.395,0,100.805,,,30,30,30
yaoko00006,1623249000000,37.473,65.042,0,102.515,,,30,30,30
yaoko00006,1623250800000,32.439,63.926,0,96.365,,,30,30,30
yaoko00006,1623252600000,27.122,72.318,0,99.44,,,30,30,30
